target,step,module,model_head,candidate,n_components,cv_n,cv_rmse,cv_mae,cv_bias,cv_r2,cv_spearman_r,cv_rounded_within_1_step_pct,cv_rounded_over_1_step_pct,cv_tolerance_loss,cv_step_mse,cv_step_mae,cv_low_n,cv_low_rmse,first_n,process_weight,logistic_c,pooling
eHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,eHA_H2_first15_pls8_ptime1_C0p3_poolprob_mean,8,46,1.1420804814403216,0.9130434782608695,-0.17391304347826086,0.7760467380720545,0.8976491815810768,84.78260869565217,15.217391304347828,0.282608695652174,1.3043478260869565,0.9130434782608695,27,1.0715167512214394,15.0,1.0,0.3,prob_mean
eHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,eHA_H2_first15_pls10_ptime1_C1_poolprob_mean,10,46,1.1609591237233643,0.9130434782608695,-0.21739130434782608,0.768581629341123,0.8940989301525955,82.6086956521739,17.391304347826086,0.3065217391304348,1.3478260869565217,0.9130434782608695,27,1.2171612389003692,15.0,1.0,1.0,prob_mean
eHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,eHA_H2_first15_pls10_ptime1_C3_poolprob_mean,10,46,1.170284246408241,0.8913043478260869,-0.15217391304347827,0.7648490749756572,0.8883197353223468,80.43478260869566,19.565217391304348,0.32934782608695656,1.3695652173913044,0.8913043478260869,27,1.2619796324000607,15.0,1.0,3.0,prob_mean
eHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,eHA_H2_first15_pls6_ptime1_C3_poolprob_mean,6,46,1.132523154576618,0.8043478260869565,-0.2826086956521739,0.7797792924375202,0.8974400210463184,84.78260869565217,15.217391304347828,0.3467391304347826,1.2826086956521738,0.8043478260869565,27,1.1547005383792515,15.0,1.0,3.0,prob_mean
eHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,eHA_H2_first15_pls6_ptime1_C1_poolprob_mean,6,46,1.1609591237233643,0.8695652173913043,-0.17391304347826086,0.768581629341123,0.8878774736673957,84.78260869565217,15.217391304347828,0.3500000000000001,1.3478260869565217,0.8695652173913043,27,1.1547005383792515,15.0,1.0,1.0,prob_mean
eHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,eHA_H2_first15_pls6_ptime0p5_C0p3_poolprob_mean,6,46,1.179535649239177,0.9130434782608695,-0.30434782608695654,0.7611165206101914,0.9000232578987486,84.78260869565217,15.217391304347828,0.35217391304347834,1.391304347826087,0.9130434782608695,27,1.1055415967851334,15.0,0.5,0.3,prob_mean
eHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,eHA_H2_first15_pls10_ptime0p25_C0p3_poolprob_mean,10,46,1.179535649239177,0.9130434782608695,-0.2608695652173913,0.7611165206101914,0.9061246245845512,84.78260869565217,15.217391304347828,0.35217391304347834,1.391304347826087,0.9130434782608695,27,1.1547005383792515,15.0,0.25,0.3,prob_mean
eHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,eHA_H2_first15_pls6_ptime0p25_C0p3_poolprob_mean,6,46,1.2510864843424485,1.0,-0.34782608695652173,0.7312560856864654,0.8920241345658996,80.43478260869566,19.565217391304348,0.4043478260869566,1.565217391304348,1.0,27,1.1547005383792515,15.0,0.25,0.3,prob_mean
eHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,eHA_H2_first15_pls6_ptime1_C0p3_poolprob_mean,6,46,1.2423680054112651,0.9782608695652174,-0.1956521739130435,0.7349886400519312,0.8731891884266483,84.78260869565217,15.217391304347828,0.4250000000000001,1.5434782608695652,0.9782608695652174,27,1.1706281947614154,15.0,1.0,0.3,prob_mean
tHA,B0,Model baseline,PLSR,tHA_B0_PLSR_full_d1_n8,8,55,1.4998127953498912,1.2020689831497906,0.008611844042708131,0.6913475812477027,0.8940714261367538,65.45454545454545,34.54545454545455,0.9254545454545456,2.5090909090909093,1.2363636363636363,20,1.9240497343224001,,,,
tHA,T0,process-time-only + HA-aware readout,ordinal-threshold probability,tHA_T0_first15_pls0_ptime1_C0p3_poolprob_mean_processonly,0,50,2.280350850198276,1.76,-0.56,0.20581587146435332,0.6452529236361443,52.0,48.0,2.78,5.2,1.76,15,1.6931233465600393,15.0,1.0,0.3,prob_mean
tHA,T0,process-time-only + HA-aware readout,ordinal-threshold probability,tHA_T0_first15_pls0_ptime1_C3_poolprob_mean_processonly,0,50,2.3366642891095846,1.82,-0.46,0.166106665037571,0.6190243381427624,48.0,52.0,2.9329999999999994,5.46,1.82,15,1.9493588689617927,15.0,1.0,3.0,prob_mean
tHA,T0,process-time-only + HA-aware readout,ordinal-threshold probability,tHA_T0_first15_pls0_ptime1_C1_poolprob_mean_processonly,0,50,2.3664319132398464,1.88,-0.52,0.14472478465391903,0.6188554024829178,46.0,54.0,3.0,5.6,1.88,15,1.8618986725025255,15.0,1.0,1.0,prob_mean
tHA,P0,Probability baseline,ordinal-threshold probability,tHA_P0_first15_pls10_ptime0_C1_poolstep_mean,10,50,1.1131936040060595,0.8759999999999999,-0.204,0.8107398130612744,0.9303827920906694,80.0,20.0,0.32800000000000007,1.36,0.88,15,1.5108496505829647,15.0,0.0,1.0,step_mean
tHA,P0,Probability baseline,ordinal-threshold probability,tHA_P0_first15_pls10_ptime0_C3_poolstep_mean,10,50,1.0859097568398581,0.8319999999999999,-0.16800000000000004,0.8199034760828395,0.9247474565956751,80.0,20.0,0.391,1.42,0.86,15,1.456937427162425,15.0,0.0,3.0,step_mean
tHA,P0,Probability baseline,ordinal-threshold probability,tHA_P0_first15_pls10_ptime0_C0p3_poolstep_mean,10,50,1.2276807402578245,1.016,-0.35200000000000004,0.7698087848982833,0.9311555671514425,80.0,20.0,0.3990000000000001,1.58,1.02,15,1.6066528353484872,15.0,0.0,0.3,step_mean
tHA,P0,Probability baseline,ordinal-threshold probability,tHA_P0_first15_pls8_ptime0_C3_poolstep_mean,8,50,1.184229707446997,0.8680000000000001,-0.17999999999999994,0.7858146496426172,0.9274416315307044,78.0,22.0,0.414,1.48,0.88,15,1.659718851693463,15.0,0.0,3.0,step_mean
tHA,P0,Probability baseline,ordinal-threshold probability,tHA_P0_first15_pls8_ptime0_C1_poolstep_mean,8,50,1.1838918869558994,0.8960000000000001,-0.23999999999999996,0.785936831816238,0.931413807290846,80.0,20.0,0.43300000000000005,1.46,0.86,15,1.7001960671248086,15.0,0.0,1.0,step_mean
tHA,P0,Probability baseline,ordinal-threshold probability,tHA_P0_first15_pls8_ptime0_C0p3_poolstep_mean,8,50,1.2715345060201866,1.0119999999999998,-0.37199999999999994,0.7530698271122243,0.9309868700769435,78.0,22.0,0.46,1.6,0.96,15,1.732820436937038,15.0,0.0,0.3,step_mean
tHA,P0,Probability baseline,ordinal-threshold probability,tHA_P0_first15_pls6_ptime0_C1_poolstep_mean,6,50,1.6151780087655974,1.2279999999999998,-0.5319999999999999,0.6015639318223471,0.8803953753607933,68.0,32.0,1.072,2.64,1.2,15,1.8029605283163208,15.0,0.0,1.0,step_mean
tHA,P0,Probability baseline,ordinal-threshold probability,tHA_P0_first15_pls6_ptime0_C0p3_poolstep_mean,6,50,1.6419500601419033,1.304,-0.6479999999999998,0.5882460748976726,0.8825804353188758,64.0,36.0,1.121,2.82,1.3,15,1.827931435621515,15.0,0.0,0.3,step_mean
tHA,P0,Probability baseline,ordinal-threshold probability,tHA_P0_first15_pls6_ptime0_C3_poolstep_mean,6,50,1.6608431593621356,1.2399999999999998,-0.44000000000000017,0.5787158653552447,0.8718426397455673,70.0,30.0,1.134,2.68,1.2,15,1.8446318512556013,15.0,0.0,3.0,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls10_ptime0p25_C3_poolstep_mean,10,50,1.0233279044372825,0.748,-0.14000000000000004,0.8400635347302828,0.9361177775942882,82.0,18.0,0.23700000000000002,1.14,0.78,15,1.4094916341243986,15.0,0.25,3.0,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls10_ptime0p5_C3_poolstep_mean,10,50,1.0419213022104885,0.748,-0.1,0.8341987903964811,0.9276466758150876,86.0,14.000000000000002,0.252,1.04,0.68,15,1.4264174237111193,15.0,0.5,3.0,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls10_ptime0p25_C1_poolstep_mean,10,50,1.0349879226348488,0.7719999999999999,-0.19599999999999995,0.8363980695216569,0.9390781718207124,84.0,16.0,0.27899999999999997,1.18,0.78,15,1.3980939405729025,15.0,0.25,1.0,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls10_ptime0p25_C0p3_poolstep_mean,10,50,1.1440279716860073,0.8959999999999999,-0.3360000000000001,0.8001099639562588,0.9360576459445953,82.0,18.0,0.306,1.32,0.88,15,1.476933760645119,15.0,0.25,0.3,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls10_ptime0p5_C1_poolstep_mean,10,50,1.0829589096544707,0.8,-0.1360000000000001,0.8208809334718065,0.9224912359461609,86.0,14.000000000000002,0.319,1.18,0.74,15,1.4459137825841024,15.0,0.5,1.0,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls8_ptime0p25_C3_poolstep_mean,8,50,1.1192854863706578,0.792,-0.14400000000000004,0.8086627161097195,0.9248429108167775,80.0,20.0,0.32,1.2,0.72,15,1.5654605286198264,15.0,0.25,3.0,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls10_ptime1_C1_poolstep_mean,10,50,1.0654576481493763,0.7959999999999999,-0.132,0.8266234956319873,0.9065112628494126,86.0,14.000000000000002,0.321,1.22,0.78,15,1.3195958977404156,15.0,1.0,1.0,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls8_ptime1_C3_poolstep_mean,8,50,1.1513470371699404,0.8280000000000001,-0.14800000000000002,0.7975441383102205,0.9067389274438845,88.0,12.0,0.36200000000000004,1.24,0.76,15,1.4642404174178503,15.0,1.0,3.0,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls8_ptime0p25_C1_poolstep_mean,8,50,1.100908715561831,0.7959999999999999,-0.228,0.8148940069643839,0.9437617266601914,82.0,18.0,0.364,1.28,0.76,15,1.5603418428878548,15.0,0.25,1.0,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls10_ptime1_C0p3_poolstep_mean,10,50,1.155508546052343,0.8759999999999999,-0.2279999999999999,0.7960779522267701,0.8960740640604996,86.0,14.000000000000002,0.38799999999999996,1.36,0.84,15,1.2992305415129373,15.0,1.0,0.3,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls10_ptime1_C3_poolstep_mean,10,50,1.0932520294973158,0.7919999999999999,-0.10400000000000002,0.8174598326104221,0.9117632504189634,84.0,16.0,0.408,1.36,0.8,15,1.4310835055998652,15.0,1.0,3.0,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls8_ptime0p5_C1_poolstep_mean,8,50,1.1338430226446694,0.8280000000000001,-0.18000000000000005,0.803653246991264,0.9168690759666563,84.0,16.0,0.409,1.38,0.82,15,1.5231546211727818,15.0,0.5,1.0,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls8_ptime0p5_C3_poolstep_mean,8,50,1.1249888888340187,0.8,-0.144,0.8067078013317857,0.9174529485874322,82.0,18.0,0.429,1.38,0.78,15,1.5663120165960973,15.0,0.5,3.0,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls8_ptime0p5_C0p3_poolstep_mean,8,50,1.2036610818664863,0.9159999999999999,-0.30799999999999994,0.7787280835726067,0.9158467377171641,82.0,18.0,0.43499999999999994,1.5,0.9,15,1.5222789932641563,15.0,0.5,0.3,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls10_ptime0p5_C0p3_poolstep_mean,10,50,1.1260550608207398,0.8759999999999999,-0.26799999999999996,0.8063412548109231,0.9250101369328005,82.0,18.0,0.43699999999999994,1.54,0.94,15,1.4236104336041748,15.0,0.5,0.3,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls8_ptime1_C1_poolstep_mean,8,50,1.179152237838694,0.856,-0.18400000000000005,0.7876473822469301,0.9033034175439789,86.0,14.000000000000002,0.45099999999999996,1.42,0.82,15,1.472412985544477,15.0,1.0,1.0,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls8_ptime0p25_C0p3_poolstep_mean,8,50,1.2019983361053377,0.9119999999999999,-0.36800000000000005,0.7793389944407111,0.9381635341298682,80.0,20.0,0.5000000000000001,1.6,0.92,15,1.6239868636578725,15.0,0.25,0.3,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls8_ptime1_C0p3_poolstep_mean,8,50,1.2859237924542808,0.9640000000000001,-0.276,0.7474494471256643,0.8807081777615913,84.0,16.0,0.5429999999999999,1.66,0.94,15,1.475127113166862,15.0,1.0,0.3,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls6_ptime0p25_C1_poolstep_mean,6,50,1.4573949361789345,1.044,-0.4200000000000001,0.6756063290365935,0.8952212785205842,74.0,26.0,0.76,2.0,0.96,15,1.6370705543744901,15.0,0.25,1.0,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls6_ptime1_C0p3_poolstep_mean,6,50,1.5073154945133418,1.0959999999999999,-0.304,0.6530026269167328,0.8586538542723505,80.0,20.0,0.8690000000000001,2.18,1.06,15,1.5275252316519468,15.0,1.0,0.3,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls6_ptime1_C1_poolstep_mean,6,50,1.5046594299043223,1.04,-0.28,0.6542244486529416,0.86349715361523,84.0,16.0,0.926,2.12,0.96,15,1.4787382008545888,15.0,1.0,1.0,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls6_ptime0p25_C0p3_poolstep_mean,6,50,1.489966442575134,1.1239999999999999,-0.5239999999999999,0.6609444682020893,0.9024800496745351,74.0,26.0,0.9359999999999999,2.32,1.08,15,1.7397317800933185,15.0,0.25,0.3,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls6_ptime0p5_C0p3_poolstep_mean,6,50,1.4601369798755184,1.06,-0.412,0.6743845073003849,0.8872655932776965,78.0,22.0,0.9540000000000001,2.28,1.04,15,1.5832456116050557,15.0,0.5,0.3,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls6_ptime0p25_C3_poolstep_mean,6,50,1.467242311276498,1.02,-0.324,0.6712077707862423,0.8927077087984269,76.0,24.0,0.995,2.3,1.02,15,1.561196122635889,15.0,0.25,3.0,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls6_ptime0p5_C1_poolstep_mean,6,50,1.4472042012100435,1.0079999999999998,-0.33599999999999997,0.6801270694605657,0.8911501422130571,80.0,20.0,1.038,2.36,1.04,15,1.561196122635889,15.0,0.5,1.0,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls6_ptime0p5_C3_poolstep_mean,6,50,1.4775655653811102,1.004,-0.292,0.6665648481886493,0.880279812992431,80.0,20.0,1.12,2.4,1.0,15,1.4966629547095767,15.0,0.5,3.0,step_mean
tHA,P1,P0 + process-time descriptors,ordinal-threshold probability,tHA_P1_first15_pls6_ptime1_C3_poolstep_mean,6,50,1.5497096502248413,1.0239999999999998,-0.288,0.6332091147901521,0.8687152961499408,80.0,20.0,1.12,2.4,1.0,15,1.4886235252742714,15.0,1.0,3.0,step_mean
tHA,H1,P0 + HA-aware readout,ordinal-threshold probability,tHA_H1_first15_pls10_ptime0_C3_poolprob_mean,10,50,1.1661903789690602,0.88,-0.24,0.7922903048445231,0.9200109800116872,80.0,20.0,0.32800000000000007,1.36,0.88,15,1.570562531918633,15.0,0.0,3.0,prob_mean
tHA,H1,P0 + HA-aware readout,ordinal-threshold probability,tHA_H1_first15_pls10_ptime0_C1_poolprob_mean,10,50,1.1832159566199232,0.92,-0.32,0.7861811961634797,0.9287668755741152,80.0,20.0,0.33,1.4,0.92,15,1.5491933384829668,15.0,0.0,1.0,prob_mean
tHA,H1,P0 + HA-aware readout,ordinal-threshold probability,tHA_H1_first15_pls10_ptime0_C0p3_poolprob_mean,10,50,1.2727922061357855,1.02,-0.38,0.7525810984177408,0.9222387320455668,78.0,22.0,0.42100000000000004,1.62,1.02,15,1.6733200530681511,15.0,0.0,0.3,prob_mean
tHA,H1,P0 + HA-aware readout,ordinal-threshold probability,tHA_H1_first15_pls8_ptime0_C1_poolprob_mean,8,50,1.2083045973594573,0.82,-0.3,0.7770175331419146,0.940636215591241,82.0,18.0,0.473,1.46,0.82,15,1.7511900715418263,15.0,0.0,1.0,prob_mean
tHA,H1,P0 + HA-aware readout,ordinal-threshold probability,tHA_H1_first15_pls8_ptime0_C3_poolprob_mean,8,50,1.2489995996796797,0.84,-0.24,0.761744761439306,0.9144245198289355,78.0,22.0,0.518,1.56,0.84,15,1.6931233465600393,15.0,0.0,3.0,prob_mean
tHA,H1,P0 + HA-aware readout,ordinal-threshold probability,tHA_H1_first15_pls8_ptime0_C0p3_poolprob_mean,8,50,1.2884098726725126,0.94,-0.42,0.7464719897366974,0.928765256695517,78.0,22.0,0.523,1.66,0.94,15,1.7511900715418263,15.0,0.0,0.3,prob_mean
tHA,H1,P0 + HA-aware readout,ordinal-threshold probability,tHA_H1_first15_pls6_ptime0_C1_poolprob_mean,6,50,1.6370705543744901,1.2,-0.6,0.5906897183700899,0.8725591713211897,70.0,30.0,1.1139999999999999,2.68,1.2,15,1.8618986725025255,15.0,0.0,1.0,prob_mean
tHA,H1,P0 + HA-aware readout,ordinal-threshold probability,tHA_H1_first15_pls6_ptime0_C0p3_poolprob_mean,6,50,1.6733200530681511,1.28,-0.68,0.5723623923269595,0.8678418830393415,64.0,36.0,1.12,2.8,1.28,15,1.8618986725025255,15.0,0.0,0.3,prob_mean
tHA,H1,P0 + HA-aware readout,ordinal-threshold probability,tHA_H1_first15_pls6_ptime0_C3_poolprob_mean,6,50,1.697056274847714,1.24,-0.52,0.5601441749648726,0.8580586809382302,66.0,34.0,1.244,2.88,1.24,15,1.7701224063135672,15.0,0.0,3.0,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls10_ptime0p25_C3_poolprob_mean,10,50,1.0392304845413265,0.72,-0.16,0.8350540656118273,0.9271338106638197,82.0,18.0,0.234,1.08,0.72,15,1.4142135623730951,15.0,0.25,3.0,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls10_ptime0p25_C0p3_poolprob_mean,10,50,1.140175425099138,0.9,-0.38,0.8014539678660884,0.944105929384579,84.0,16.0,0.28500000000000003,1.3,0.9,15,1.4605934866804429,15.0,0.25,0.3,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls10_ptime0p5_C3_poolprob_mean,10,50,1.104536101718726,0.74,-0.14,0.8136721852281752,0.9176896274786449,80.0,20.0,0.32099999999999995,1.22,0.74,15,1.505545305418162,15.0,0.5,3.0,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls10_ptime0p5_C1_poolprob_mean,10,50,1.131370849898476,0.8,-0.2,0.8045085222066101,0.9137771289522889,80.0,20.0,0.324,1.28,0.8,15,1.4832396974191326,15.0,0.5,1.0,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls10_ptime0p25_C1_poolprob_mean,10,50,1.140175425099138,0.82,-0.26,0.8014539678660884,0.9242782445717231,80.0,20.0,0.325,1.3,0.82,15,1.505545305418162,15.0,0.25,1.0,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls10_ptime1_C3_poolprob_mean,10,50,1.1135528725660044,0.76,-0.16,0.8106176308876535,0.9038847145877161,84.0,16.0,0.342,1.24,0.76,15,1.390443574307614,15.0,1.0,3.0,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls10_ptime1_C1_poolprob_mean,10,50,1.1224972160321824,0.78,-0.22,0.8075630765471318,0.9068394423822329,84.0,16.0,0.34299999999999997,1.26,0.78,15,1.3662601021279464,15.0,1.0,1.0,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls10_ptime1_C0p3_poolprob_mean,10,50,1.140175425099138,0.82,-0.22,0.8014539678660884,0.8951513247173801,84.0,16.0,0.345,1.3,0.82,15,1.3416407864998738,15.0,1.0,0.3,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls8_ptime0p25_C3_poolprob_mean,8,50,1.140175425099138,0.74,-0.18,0.8014539678660884,0.9215878311218734,80.0,20.0,0.385,1.3,0.74,15,1.61245154965971,15.0,0.25,3.0,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls8_ptime0p5_C3_poolprob_mean,8,50,1.1575836902790226,0.74,-0.14,0.7953448591850449,0.9093620164126739,82.0,18.0,0.42700000000000005,1.34,0.74,15,1.570562531918633,15.0,0.5,3.0,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls8_ptime0p5_C1_poolprob_mean,8,50,1.2,0.84,-0.2,0.7800720874824363,0.893584598883758,82.0,18.0,0.43200000000000005,1.44,0.84,15,1.591644851508443,15.0,0.5,1.0,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls8_ptime1_C3_poolprob_mean,8,50,1.1916375287812984,0.82,-0.18,0.783126641822958,0.9005536082117295,86.0,14.000000000000002,0.451,1.42,0.82,15,1.4832396974191326,15.0,1.0,3.0,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls8_ptime0p5_C0p3_poolprob_mean,8,50,1.2489995996796797,0.92,-0.36,0.761744761439306,0.9102215832664707,80.0,20.0,0.45799999999999996,1.56,0.92,15,1.4605934866804429,15.0,0.5,0.3,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls10_ptime0p5_C0p3_poolprob_mean,10,50,1.2569805089976536,0.94,-0.34,0.7586902070987843,0.9047143358897521,80.0,20.0,0.45899999999999996,1.58,0.94,15,1.5275252316519468,15.0,0.5,0.3,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls8_ptime0p25_C0p3_poolprob_mean,8,50,1.224744871391589,0.86,-0.34,0.7709084244608712,0.9325625334802335,82.0,18.0,0.4750000000000001,1.5,0.86,15,1.6931233465600393,15.0,0.25,0.3,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls8_ptime0p25_C1_poolprob_mean,8,50,1.2,0.76,-0.28,0.7800720874824363,0.9327520900837131,80.0,20.0,0.49200000000000005,1.44,0.76,15,1.7320508075688772,15.0,0.25,1.0,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls8_ptime1_C1_poolprob_mean,8,50,1.2409673645990857,0.86,-0.22,0.7647993157798277,0.892958760439657,82.0,18.0,0.49700000000000005,1.54,0.86,15,1.5491933384829668,15.0,1.0,1.0,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls8_ptime1_C0p3_poolprob_mean,8,50,1.3114877048604001,0.96,-0.28,0.7373083267151322,0.8797120158928563,82.0,18.0,0.5660000000000001,1.72,0.96,15,1.5491933384829668,15.0,1.0,0.3,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls6_ptime0p25_C1_poolprob_mean,6,50,1.449137674618944,0.98,-0.46,0.6792717942452196,0.899100147801032,74.0,26.0,0.825,2.1,0.98,15,1.6532795690182993,15.0,0.25,1.0,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls6_ptime0p5_C1_poolprob_mean,6,50,1.449137674618944,0.98,-0.38,0.6792717942452196,0.8857708111563212,80.0,20.0,0.8649999999999999,2.1,0.98,15,1.5491933384829668,15.0,0.5,1.0,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls6_ptime0p5_C0p3_poolprob_mean,6,50,1.47648230602334,1.02,-0.38,0.6670535768831327,0.8866535347723847,78.0,22.0,0.889,2.18,1.02,15,1.7126976771553504,15.0,0.5,0.3,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls6_ptime1_C1_poolprob_mean,6,50,1.4560219778561037,0.96,-0.28,0.676217239904698,0.8676667268009944,84.0,16.0,0.926,2.12,0.96,15,1.390443574307614,15.0,1.0,1.0,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls6_ptime1_C0p3_poolprob_mean,6,50,1.5099668870541498,1.08,-0.32,0.6517808051805242,0.8569648150745073,80.0,20.0,0.934,2.28,1.08,15,1.570562531918633,15.0,1.0,0.3,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls6_ptime0p25_C3_poolprob_mean,6,50,1.5099668870541498,1.0,-0.4,0.6517808051805242,0.8829046098117024,76.0,24.0,0.9940000000000001,2.28,1.0,15,1.5491933384829668,15.0,0.25,3.0,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls6_ptime0p25_C0p3_poolprob_mean,6,50,1.5937377450509227,1.14,-0.62,0.6120715987537418,0.8811755987229815,70.0,30.0,1.047,2.54,1.14,15,1.8073922282301278,15.0,0.25,0.3,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls6_ptime0p5_C3_poolprob_mean,6,50,1.5811388300841898,1.02,-0.3,0.6181807074347853,0.863906087998778,80.0,20.0,1.185,2.5,1.02,15,1.61245154965971,15.0,0.5,3.0,prob_mean
tHA,H2,P0 + process-time + HA-aware readout,ordinal-threshold probability,tHA_H2_first15_pls6_ptime1_C3_poolprob_mean,6,50,1.606237840420901,1.02,-0.34,0.6059624900726983,0.8599210822904829,80.0,20.0,1.2690000000000001,2.58,1.02,15,1.5275252316519468,15.0,1.0,3.0,prob_mean
